"['elegi', 'written', 'countri', 'churchyard', 'elegi', 'written', 'countri', 'churchyard', 'curfew', 'toll', 'knell', 'part', 'day', 'low', 'herd', 'wind', 'slowli', 'lea', 'plowman', 'homeward', 'plod', 'weari', 'way', 'leav', 'world', 'dark', 'fade', 'glimmer', 'landscap', 'sight', 'air', 'solemn', 'still', 'hold', 'save', 'beetl', 'wheel', 'drone', 'flight', 'drowsi', 'tinkl', 'lull', 'distant', 'fold', 'save', 'yonder', 'mope', 'owl', 'moon', 'complain']"
"['hawk', 'roost', 'hawk', 'roost', 'font', 'color=', 'red', 'b', 'text', 'poem', 'could', 'publish', 'copyright', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['flower', 'love', 'flower', 'love', 'sweet', 'blame', 'mine', 'fault', 'made', 'common', 'clay', 'climb', 'higher', 'height', 'unclimb', 'yet', 'seen', 'fuller', 'air', 'larger', 'wild', 'wast', 'passion', 'struck', 'better', 'clearer', 'song', 'lit', 'lighter', 'light', 'freer', 'freedom', 'battl', 'lip', 'smitten', 'music', 'kiss', 'made', 'bleed', 'walk', 'bice', 'angel', 'verdant', 'enamel', 'trod', 'road', 'dant', 'tread', 'saw', 'sun']"
"['rebecca', 'rebecca', 'slam', 'door', 'fun', 'perish', 'miser', 'trick', 'everyon', 'abhor', 'littl', 'girl', 'slam', 'wealthi', 'banker', 'littl', 'daughter', 'live', 'palac', 'green', 'bayswat', 'name', 'rebecca', 'offendort', 'given', 'furiou', 'would', 'deliber', 'go', 'slam', 'door', 'like', 'make', 'uncl', 'jacob', 'realli', 'bad', 'heart', 'rather', 'rude', 'wild', 'aggrav', 'child', 'happen', 'marbl', 'bust', 'abraham', 'stand', 'door', 'littl']"
"['world', 'beauti', 'place', 'world', 'beauti', 'place', 'world', 'beauti', 'place', 'born', 'mind', 'happi', 'alway', 'much', 'fun', 'mind', 'touch', 'hell', 'everyth', 'fine', 'even', 'heaven', 'sing', 'time', 'world', 'beauti', 'place', 'born', 'mind', 'peopl', 'die', 'time', 'mayb', 'starv', 'time', 'half', 'bad', 'oh', 'world', 'beauti', 'place', 'born', 'much', 'mind', 'dead', 'mind', 'higher', 'place', 'bomb', 'two']"
"['code', 'moral', 'code', 'moral', 'jone', 'left', 'bride', 'keep', 'hous', 'order', 'hie', 'away', 'hurrum', 'hill', 'afghan', 'border', 'sit', 'rock', 'heliograph', 'ere', 'left', 'taught', 'wife', 'work', 'code', 'set', 'mile', 'love', 'made', 'sage', 'natur', 'made', 'fair', 'cupid', 'apollo', 'link', 'per', 'heliograph', 'dawn', 'across', 'hurrum', 'hill', 'flash', 'counsel', 'wise', 'die', 'sunset', 'bore', 'busband', 'warn']"
"['sun', 'burst', 'sky', 'sun', 'burst', 'sky', 'sun', 'burst', 'sky', 'love', 'river', 'sea', 'lap', 'great', 'rock', 'love', 'take', 'heed', 'moon', 'drag', 'away', 'say', 'coldli', 'blackbird', 'fill', 'air', 'love', 'spring', 'lawn', 'shadow', 'fall', 'peopl', 'walk', 'street', 'laugh', 'love', 'far', 'river', 'ship', 'sound', 'hooter', 'crazi', 'joy', 'love', ' ', ' ', ' ', ' ', ' ', ' ']"
"['imagin', 'imagin', 'thi', 'variou', 'work', 'imperi', 'queen', 'see', 'bright', 'form', 'deck', 'pomp', 'thee', 'thi', 'act', 'beauteou', 'order', 'stand', 'attest', 'potent', 'thine', 'helicon', 'refulg', 'height', 'attend', 'ye', 'sacr', 'choir', 'attempt', 'befriend', 'tell', 'glori', 'faith', 'tongu', 'ye', 'bloom', 'grace', 'triumph', 'rove', 'fanci', 'fli', 'till', 'lov', 'object', 'strike', 'eye', 'whose', 'silken', 'fetter', 'sens']"
"['love', 'song', 'alfr', 'prufrock', 'love', 'song', 'alfr', 'prufrock', 'font', 'color=', 'red', 'b', 'text', 'poem', 'could', 'publish', 'copyright', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['earli', 'morn', 'earli', 'morn', 'moon', 'one', 'hand', 'dawn', 'moon', 'sister', 'dawn', 'moon', 'left', 'dawn', 'brother', 'good', 'morn', 'sister', 'good', 'night', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['wish', 'wish', 'ask', 'bed', 'death', 'band', 'greedi', 'heir', 'free', 'besieg', 'latest', 'breath', 'fortun', 'favour', 'son', 'ask', 'kind', 'soul', 'keep', 'tearless', 'death', 'hear', 'let', 'weep', 'wors', 'plagu', 'earth', 'ask', 'death', 'may', 'find', 'freedom', 'life', 'deni', 'ask', 'folli', 'mankind', 'last', 'quit', 'spare', 'whisper', 'crowd', 'room', 'friend', 'come', 'gape', 'go', 'ceremoni', 'air', 'gloom']"
"['ode', 'solitud', 'ode', 'solitud', 'happi', 'man', 'whose', 'wish', 'care', 'patern', 'acr', 'bound', 'content', 'breath', 'nativ', 'air', 'whose', 'heard', 'milk', 'whose', 'field', 'bread', 'whose', 'flock', 'suppli', 'attir', 'whose', 'tree', 'summer', 'yield', 'shade', 'winter', 'blest', 'find', 'hour', 'day', 'year', 'slide', 'soft', 'away', 'health', 'bodi', 'peac', 'mind', 'quiet', 'day', 'sound', 'sleep', 'night', 'studi']"
"['dream', 'much', 'dream', 'much', 'dream', 'much', 'longer', 'still', 'time', 'reach', 'breath', 'bodi', 'kiss', 'mouth', 'make', 'dear', 'voic', 'come', 'aliv', 'dream', 'much', 'arm', 'grown', 'use', 'cross', 'chest', 'hug', 'shadow', 'would', 'perhap', 'bend', 'shape', 'face', 'real', 'form', 'haunt', 'govern', 'mani', 'day', 'year', 'would', 'sure', 'becom', 'scale', 'dream', 'much', 'sure', 'time', 'wake', 'sleep']"
"['arithmet', 'arithmet', 'arithmet', 'number', 'fli', 'like', 'pigeon', 'arithmet', 'ic', 'tell', 'mani', 'lose', 'win', 'know', 'mani', 'lost', 'arithmet', 'seven', 'eleven', 'good', 'children', 'go', 'heaven', 'five', 'six', 'bundl', 'arithmet', 'number', 'squeez', 'head', 'hand', 'pencil', 'paper', 'till', 'get', 'arithmet', 'answer', 'right', 'everyth', 'nice', 'look', 'window', 'see', 'blue', 'sky', 'answer', 'wrong', 'start', 'tri', 'see']"
"['desir', 'go', 'spring', 'fail', 'field', 'fli', 'sharp', 'side', 'hail', 'lili', 'ask', 'storm', 'come', 'green', 'swell', 'haven', 'dumb', 'swing', 'sea', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['andi', 'gone', 'cattl', 'andi', 'gone', 'cattl', 'andi', 'gone', 'battl', 'drought', 'red', 'maraud', 'andi', 'gone', 'cattl', 'across', 'queensland', 'border', 'left', 'us', 'deject', 'heart', 'rove', 'dull', 'select', 'sinc', 'andi', 'went', 'shall', 'wear', 'cheer', 'face', 'time', 'thing', 'slackest', 'shall', 'whistl', 'round', 'place', 'fortun', 'frown', 'blackest', 'oh', 'shall', 'cheek', 'squatter', 'come', 'round', 'us', 'snarl']"
"['enslav', 'enslav', 'oh', 'think', 'race', 'weari', 'centuri', 'despis', 'oppress', 'enslav', 'lynch', 'deni', 'human', 'place', 'great', 'life', 'line', 'christian', 'west', 'black', 'land', 'disinherit', 'rob', 'ancient', 'countri', 'birth', 'heart', 'grow', 'sick', 'hate', 'becom', 'lead', 'race', 'home', 'dark', 'depth', 'soul', 'cri', 'aveng', 'angel', 'consum', 'white', 'man', 'world', 'wonder', 'utterli', 'let', 'swallow', 'earth', 'vast']"
"['rain', 'rain', 'rain', 'midnight', 'rain', 'noth', 'wild', 'rain', 'bleak', 'hut', 'solitud', 'rememb', 'shall', 'die', 'neither', 'hear', 'rain', 'give', 'thank', 'wash', 'cleaner', 'sinc', 'born', 'solitud', 'bless', 'dead', 'rain', 'rain', 'upon', 'pray', 'none', 'love', 'die', 'lie', 'still', 'awak', 'solitari', 'listen', 'rain', 'either', 'pain', 'thu', 'sympathi', 'helpless', 'among', 'live', 'dead', 'like', 'cold', 'water']"
"['athlet', 'die', 'young', 'athlet', 'die', 'young', 'time', 'town', 'race', 'chair', 'man', 'boy', 'stood', 'cheer', 'home', 'brought', 'road', 'runner', 'come', 'bring', 'home', 'set', 'threshold', 'townsman', 'stiller', 'town', 'smart', 'lad', 'slip', 'betim', 'away', 'field', 'glori', 'stay', 'earli', 'though', 'laurel', 'grow', 'wither', 'quicker', 'rose', 'eye', 'shadi', 'night', 'shut', 'see', 'record', 'cut', 'silenc', 'sound']"
"['rondel', 'merciless', 'beauti', 'rondel', 'merciless', 'beauti', 'two', 'great', 'eye', 'slay', 'suddenli', 'beauti', 'shake', 'seren', 'straight', 'heart', 'wound', 'quick', 'keen', 'word', 'heal', 'injuri', 'hurt', 'heart', 'yet', 'wound', 'clean', 'two', 'great', 'eye', 'slay', 'suddenli', 'beauti', 'shake', 'seren', 'upon', 'word', 'tell', 'faith', 'life', 'death', 'queen', 'death', 'whole', 'truth', 'shall', 'two', 'great', 'eye', 'slay']"
"['littl', 'girl', 'cri', 'broken', 'doll', 'know', 'blue', 'thing', 'long', 'ago', 'childish', 'troubl', 'soon', 'pass', 'littl', 'girl', 'cri', 'littl', 'girl', 'cri', 'broken', 'slate', 'know', 'glad', 'wild', 'way', 'schoolgirl', 'day', 'thing', 'long', 'ago', 'life', 'love', 'soon', 'come', 'littl', 'girl', 'cri', 'littl', 'girl', 'cri', 'broken', 'heart', 'know', 'rainbow', 'gleam', 'youth', 'dream', 'thing', 'long']"
"['cargo', 'cargo', 'font', 'color=', 'red', 'b', 'text', 'poem', 'could', 'publish', 'copyright', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['give', 'love', 'give', 'love', 'give', 'love', 'obey', 'thi', 'heart', 'friend', 'kindr', 'day', 'estat', 'plan', 'credit', 'muse', 'noth', 'brave', 'master', 'let', 'scope', 'follow', 'utterli', 'hope', 'beyond', 'hope', 'high', 'high', 'dive', 'noon', 'wing', 'unspent', 'untold', 'intent', 'god', 'know', 'path', 'outlet', 'mean', 'requireth', 'courag', 'stout', 'soul', 'doubt', 'valor', 'unbend', 'reward', 'shall', 'return', 'ever']"
"['dear', 'love', 'husband', 'dear', 'love', 'husband', 'ever', 'two', 'one', 'sure', 'ever', 'man', 'lov', 'wife', 'thee', 'ever', 'wife', 'happi', 'man', 'compar', 'ye', 'women', 'prize', 'thi', 'love', 'whole', 'mine', 'gold', 'rich', 'east', 'doth', 'hold', 'love', 'river', 'quench', 'ought', 'love', 'thee', 'give', 'recompet', 'thi', 'love', 'way', 'heaven', 'reward', 'thee', 'manifold', 'pray', 'live', 'love']"
"['hors', 'hors', 'bare', 'twelvemonth', 'seven', 'day', 'war', 'put', 'world', 'sleep', 'late', 'even', 'strang', 'hors', 'made', 'coven', 'silenc', 'first', 'day', 'still', 'listen', 'breath', 'second', 'day', 'radio', 'fail', 'turn', 'knob', 'third', 'day', 'warship', 'pass', 'us', 'head', 'north', 'dead', 'bodi', 'pile', 'deck', 'sixth', 'day', 'plane', 'plung', 'us', 'sea', 'thereaft', 'noth', 'radio', 'dumb', 'still']"
"['travel', 'dark', 'travel', 'dark', 'travel', 'dark', 'found', 'deer', 'dead', 'edg', 'wilson', 'river', 'usual', 'best', 'roll', 'canyon', 'road', 'narrow', 'swerv', 'might', 'make', 'glow', 'stumbl', 'back', 'car', 'stood', 'heap', 'doe', 'recent', 'kill', 'stiffen', 'alreadi', 'almost', 'drag', 'larg', 'finger', 'touch', 'side', 'brought', 'reason', 'side', 'warm', 'fawn', 'lay', 'wait', 'aliv', 'still', 'never', 'besid', 'mountain']"
"['ode', 'earth', 'ode', 'earth', 'earth', 'salut', 'dot', 'space', 'noth', 'except', 'lone', 'dot', 'shine', 'bright', 'sun', 'loon', 'moon', 'eon', 'came', 'alon', 'pound', 'submiss', 'asteroid', 'red', 'explos', 'molten', 'flare', 'allow', 'tear', 'pool', 'sea', 'lake', 'river', 'flood', 'flow', 'stream', 'anguish', 'tear', 'allow', 'primit', 'life', 'form', 'propag', 'ice', 'earthquak', 'molten', 'mould', 'accommod', 'life', 'form']"
"['farewel', 'farewel', 'fairest', 'child', 'song', 'give', 'lark', 'could', 'pipe', 'sky', 'dull', 'grey', 'yet', 'ere', 'part', 'one', 'lesson', 'leav', 'everi', 'day', 'ii', 'good', 'sweet', 'maid', 'let', 'clever', 'nobl', 'thing', 'dream', 'day', 'long', 'make', 'life', 'death', 'vast', 'one', 'grand', 'sweet', 'song', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['long', 'distanc', 'ii', 'long', 'distanc', 'ii', 'though', 'mother', 'alreadi', 'two', 'year', 'dead', 'dad', 'kept', 'slipper', 'warm', 'ga', 'put', 'hot', 'water', 'bottl', 'side', 'bed', 'still', 'went', 'renew', 'transport', 'could', 'drop', 'put', 'hour', 'give', 'time', 'clear', 'away', 'thing', 'look', 'alon', 'though', 'still', 'raw', 'love', 'could', 'risk', 'blight', 'disbelief', 'though', 'sure', 'soon', 'hear']"
"['true', 'love', 'true', 'love', 'true', 'love', 'put', 'eyelin', 'concerto', 'make', 'pungent', 'observ', 'great', 'issu', 'day', 'even', 'one', 'resent', 'watch', 'green', 'bay', 'packer', 'even', 'though', 'philosoph', 'oppos', 'footbal', 'late', 'dinner', 'know', 'must', 'either', 'affair', 'lie', 'dead', 'middl', 'street', 'alway', 'hope', 'true', 'love', 'said', 'quit', 'drink', 'martini', 'kept', 'drink', 'next', 'morn', 'could']"
"['behind', 'dustbin', 'behind', 'dustbin', 'behind', 'dustbin', 'met', 'dog', 'call', '‘', 'leav', 'alon', '’', 'say', '‘', '’', 'go', '’', 'behind', 'dustbin', 'met', 'dog', 'call', '‘', 'bin', '’', '‘', '’', '’', 'behind', 'dustbin', 'met', 'dog', 'call', '‘', '’', '‘', '’', 'got', 'noth', 'els', '’', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['get', 'drunk', 'get', 'drunk', 'alway', 'great', 'imper', 'order', 'feel', 'time', 'horrid', 'fardel', 'bruis', 'shoulder', 'grind', 'earth', 'get', 'drunk', 'stay', 'wine', 'poetri', 'virtu', 'get', 'sometim', 'happen', 'wake', 'porch', 'palac', 'green', 'grass', 'ditch', 'dismal', 'loneli', 'room', 'drunken', 'gone', 'disappear', 'ask', 'wind', 'wave', 'star', 'bird', 'clock', 'ask', 'everyth', 'flee', 'everyth', 'groan', 'roll', 'sing']"
"['smudg', 'blood', 'smudg', 'blood', 'smudg', 'blood', 'tender', 'boy', 'eleven', 'soak', 'thru', 'tarmac', 'yet', 'dri', 'still', 'wet', 'warm', 'innoc', 'young', 'lad', 'mind', 'bag', 'bag', 'pick', 'shop', 'bag', 'shout', 'chase', 'biker', 'sling', 'bag', 'crowd', 'cruis', 'high', 'shout', 'repeatedli', 'vain', 'albeit', 'ran', 'bit', 'far', 'away', 'crowd', 'bag', 'bag', 'still', 'shout', 'oh', 'sudden', 'shop']"
"['hymn', 'morn', 'hymn', 'morn', 'attend', 'lay', 'ye', 'ever', 'honour', 'nine', 'assist', 'labour', 'strain', 'refin', 'smoothest', 'number', 'pour', 'note', 'along', 'bright', 'aurora', 'demand', 'aurora', 'hail', 'thousand', 'die', 'deck', 'thi', 'progress', 'vault', 'sky', 'morn', 'awak', 'wide', 'extend', 'ray', 'leaf', 'gentl', 'zephyr', 'play', 'harmoni', 'lay', 'feather', 'race', 'resum', 'dart', 'bright', 'eye', 'shake', 'paint']"
"['man', 'man', 'man', 'man', 'honesti', 'poverti', 'hing', 'head', 'coward', 'slave', 'pass', 'dare', 'poor', 'toil', 'obscur', 'rank', 'guinea', 'stamp', 'man', 'gowd', 'though', 'hame', 'fare', 'dine', 'wear', 'hoddin', 'grey', 'gie', 'fool', 'silk', 'knave', 'wine', 'man', 'man', 'tinsel', 'show', 'honest', 'man', 'tho', 'sae', 'poor', 'king', 'men', 'ye', 'see', 'yon', 'birki', 'ca', 'lord', 'wha']"
"['rubaiyat', 'omar', 'khayyam', 'rubaiyat', 'omar', 'khayyam', 'translat', 'english', 'edward', 'fitzgerald', 'awak', 'morn', 'bowl', 'night', 'flung', 'stone', 'put', 'star', 'flight', 'lo', 'hunter', 'east', 'caught', 'sultan', 'turret', 'noos', 'light', 'dream', 'dawn', 'left', 'hand', 'sky', 'heard', 'voic', 'within', 'tavern', 'cri', 'littl', 'one', 'fill', 'cup', 'life', 'liquor', 'cup', 'dri', 'cock', 'crew', 'stood', 'tavern', 'shout']"
"['frost', 'punkin', 'frost', 'punkin', 'frost', 'punkin', 'fodder', 'shock', 'hear', 'kyouck', 'gobbl', 'struttin', 'turkey', 'cock', 'clackin', 'guiney', 'cluckin', 'hen', 'rooster', 'hallylooy', 'tipto', 'fenc', 'time', 'feller', 'best', 'risin', 'sun', 'greet', 'night', 'peac', 'rest', 'leav', 'hous', 'barehead', 'goe', 'feed', 'stock', 'frost', 'punkin', 'fodder', 'shock', 'someth', 'kindo', 'atmusfer', 'heat', 'summer', 'coolin', 'fall', 'cours', 'miss']"
"['summer', 'summer', 'see', 'delight', 'sylvan', 'scene', 'appear', 'descend', 'god', 'found', 'elysium', 'wood', 'bright', 'venu', 'adoni', 'stray', 'chast', 'diana', 'haunt', 'forest', 'shade', 'come', 'love', 'nymph', 'bless', 'silent', 'hour', 'swain', 'shear', 'seek', 'nightli', 'weari', 'reaper', 'quit', 'sultri', 'field', 'crown', 'corn', 'thank', 'cere', 'yield', 'harmless', 'grove', 'lurk', 'viper', 'hide', 'breast', 'serpent', 'love', 'abid']"
"['father', 'death', 'blue', 'father', 'death', 'blue', 'hey', 'father', 'death', 'fli', 'home', 'hey', 'poor', 'man', 'alon', 'hey', 'old', 'daddi', 'know', 'go', 'father', 'death', 'cri', 'mama', 'underneath', 'floor', 'brother', 'death', 'pleas', 'mind', 'store', 'old', 'aunti', 'death', 'hide', 'bone', 'old', 'uncl', 'death', 'hear', 'groan', 'sister', 'death', 'sweet', 'moan', 'children', 'death', 'go', 'breath', 'breath']"
"['america', 'america', 'although', 'feed', 'bread', 'bitter', 'sink', 'throat', 'tiger', 'tooth', 'steal', 'breath', 'life', 'confess', 'love', 'cultur', 'hell', 'test', 'youth', 'vigor', 'flow', 'like', 'tide', 'blood', 'give', 'strength', 'erect', 'big', 'sweep', 'like', 'yet', 'rebel', 'front', 'king', 'state', 'stand', 'within', 'wall', 'shred', 'terror', 'malic', 'word', 'darkli', 'gaze', 'day', 'ahead', 'see', 'might', 'granit', 'wonder']"
"['ariel', 'ariel', 'font', 'color=', 'red', 'b', 'text', 'poem', 'could', 'publish', 'copyright', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['ithaca', 'ithaca', 'set', 'ithaka', 'ask', 'way', 'long', 'full', 'adventur', 'full', 'laistrygonian', 'cyclop', 'angri', 'poseidon', 'fear', 'never', 'find', 'long', 'thought', 'lofti', 'long', 'rare', 'emot', 'touch', 'spirit', 'laistrygonian', 'cyclop', 'angri', 'poseidon', 'meet', 'unless', 'carri', 'soul', 'unless', 'soul', 'rais', 'ask', 'way', 'mani', 'summer', 'dawn', 'enter', 'gratitud', 'joy', 'port', 'seen', 'first', 'time', 'stop', 'phoenician']"
"['birthday', 'present', 'birthday', 'present', 'font', 'color=', 'red', 'b', 'text', 'poem', 'could', 'publish', 'copyright', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['friendship', 'friendship', 'friendship', 'hangov', 'faction', 'grati', 'talk', 'outrag', 'exchang', 'vaniti', 'inact', 'bitter', 'shame', 'patronag', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['emperor', 'emperor', 'call', 'roller', 'big', 'cigar', 'muscular', 'one', 'bid', 'whip', 'kitchen', 'cup', 'concupisc', 'let', 'wench', 'dawdl', 'dress', 'use', 'wear', 'let', 'boy', 'bring', 'flower', 'last', 'month', 'let', 'final', 'emperor', 'emperor', 'take', 'dresser', 'lack', 'three', 'glass', 'knob', 'sheet', 'embroid', 'fantail', 'spread', 'cover', 'horni', 'feet', 'protrud', 'come', 'show', 'cold', 'let', 'lamp', 'affix', 'emperor']"
"['lost', 'lost', 'lost', 'world', 'scare', 'death', 'lost', 'crowd', 'lose', 'lost', 'boy', 'lost', 'man', 'need', 'grow', 'think', 'lost', 'person', 'ca', 'find', 'lost', 'life', 'everi', 'lost', 'worri', 'life', 'live', 'lost', 'kind', 'lost', 'love', 'lost', 'sky', 'like', 'lost', 'thought', 'wind', '’', 'get', 'lost', 'comfort', 'kind', 'word', 'lost', 'advic', 'lost', 'realli', 'care', 'peopl', 'alway']"
"['balanc', 'balanc', 'life', 'one', 'alway', 'balanc', 'like', 'juggl', 'mother', 'father', 'one', 'teacher', 'anoth', 'balanc', 'grade', 'averag', 'grain', 'salt', 'one', 'ounc', 'truth', 'sweet', 'black', 'essenc', 'funki', 'honki', 'street', 'late', 'begun', 'wonder', 'tri', 'tell', 'someth', 'use', 'talk', 'night', 'thing', 'alon', 'togeth', 'begun', 'reaction', 'feel', 'balanc', 'pleasur', 'loneli', 'pain', 'love', ' ', ' ', ' ']"
"['hug', 'hug', 'play', 'tug', 'war', 'rather', 'play', 'hug', 'war', 'everyon', 'hug', 'instead', 'tug', 'everyon', 'giggl', 'roll', 'rug', 'everyon', 'kiss', 'everyon', 'grin', 'everyon', 'cuddl', 'everyon', 'win', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['peac', 'wild', 'thing', 'peac', 'wild', 'thing', 'despair', 'grow', 'wake', 'night', 'least', 'sound', 'fear', 'life', 'children', 'live', 'may', 'go', 'lie', 'wood', 'drake', 'rest', 'beauti', 'water', 'great', 'heron', 'come', 'peac', 'wild', 'thing', 'tax', 'live', 'forethought', 'grief', 'come', 'presenc', 'still', 'feel', 'star', 'wait', 'light', 'time', 'rest', 'grace', 'world', 'free', ' ', ' ', ' ', ' ']"
"['bother', 'bother', 'bother', 'think', 'bad', 'thing', 'done', 'least', 'time', 'chemistri', 'lab', 'held', 'pair', 'scissor', 'blade', 'play', 'handl', 'nake', 'lilac', 'flame', 'bunsen', 'burner', 'call', 'name', 'hand', 'unrival', 'stench', 'brand', 'skin', 'slip', 'thumb', 'middl', 'finger', 'could', 'shake', 'two', 'burn', 'ring', 'mark', 'doctor', 'said', 'believ', 'pleas', 'say', 'butterfing', 'way', 'thirteen', 'ask', 'would', 'marri']"
"['like', 'touch', 'rain', 'like', 'touch', 'rain', 'like', 'touch', 'rain', 'man', 'flesh', 'hair', 'eye', 'joy', 'walk', 'thu', 'taken', 'surpris', 'love', 'storm', 'burn', 'sing', 'laugh', 'well', 'know', 'forget', 'return', 'shall', 'forget', 'two', 'word', 'shut', 'door', 'bless', 'rain', 'never', 'shut', 'open', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['god', 'grandeur', 'god', 'grandeur', 'world', 'charg', 'grandeur', 'flame', 'like', 'shine', 'shook', 'foil', 'gather', 'great', 'like', 'ooz', 'oil', 'crush', 'men', 'reck', 'rod', 'gener', 'trod', 'trod', 'trod', 'sear', 'trade', 'blear', 'smear', 'toil', 'wear', 'man', 'smudg', '|', '&', 'amp', '|', 'share', 'man', 'smell', 'soil', 'bare', 'foot', 'feel', 'natur', 'never', 'spent', 'live', 'dearest', 'fresh']"
"['white', 'rose', 'white', 'rose', 'red', 'rose', 'whisper', 'passion', 'white', 'rose', 'breath', 'love', 'red', 'rose', 'falcon', 'white', 'rose', 'send', 'rosebud', 'flush', 'petal', 'tip', 'love', 'purest', 'sweetest', 'kiss', 'desir', 'lip', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['countri', 'countri', 'love', 'field', 'coppic', 'green', 'shade', 'lane', 'order', 'wood', 'garden', 'run', 'vein', 'strong', 'love', 'distanc', 'brown', 'stream', 'soft', 'dim', 'sky', 'know', 'share', 'love', 'otherwis', 'love', 'sunburnt', 'countri', 'land', 'sweep', 'plain', 'rag', 'mountain', 'rang', 'drought', 'flood', 'rain', 'love', 'far', 'horizon', 'love', 'beauti', 'terror', 'wide', 'brown', 'land', 'stark', 'white', 'forest', 'tragic']"
"['select', 'reader', 'select', 'reader', 'first', 'would', 'beauti', 'walk', 'care', 'poetri', 'loneliest', 'moment', 'afternoon', 'hair', 'still', 'damp', 'neck', 'wash', 'wear', 'raincoat', 'old', 'one', 'dirti', 'money', 'enough', 'take', 'glass', 'bookstor', 'thumb', 'poem', 'put', 'book', 'back', 'shelf', 'say', 'kind', 'money', 'get', 'raincoat', 'clean', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['anywher', 'choos', 'anywher', 'choos', 'heart', 'meet', 'heart', 'greet', 'anywher', 'hand', 'undress', 'hand', 'caress', 'anytim', 'arm', 'hold', 'arm', 'enfold', 'anyplac', 'lip', 'kiss', 'lip', 'bliss', 'anyway', 'love', 'ador', 'love', 'amour', 'moment', 'eye', 'wake', 'eye', 'make', 'desir', 'day', '©', 'ernestin', 'northov', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['love', 'love', 'love', 'love', 'love', 'love', 'oh', 'easi', 'say', 'think', 'lack', 'feel', 'unlov', 'give', 'love', 'love', 'love', 'hand', 'better', 'advic', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
